id,EAP,HPL,MWS
id23696,0.4077393,0.5836558,0.008604913
id25580,0.9614176,0.0105170775,0.028065352
id09671,0.018521136,0.976581,0.0048978454
id21501,0.000681179,0.9989779,0.00034093446
id23983,0.011120749,0.008651932,0.98022735
id15163,0.0051046847,0.8825603,0.11233499
id03351,0.00024834546,0.9984829,0.0012688462
id07575,0.013477911,0.9719059,0.01461621
id12149,0.510133,0.1625545,0.3273125
id10262,0.34280768,0.25779092,0.39940143
id20055,0.001963768,0.997366,0.0006702377
id16660,0.99797577,0.0009879951,0.0010362713
id03200,0.2636291,0.56496644,0.17140442
id19508,0.38450396,0.042423774,0.57307225
id03793,0.0026564798,0.9966737,0.00066978973
id19882,0.010931816,0.9136884,0.075379804
id16261,0.8516712,0.14643542,0.0018933499
id22519,0.0004920345,0.0006752747,0.99883264
id24023,0.007571085,0.98991853,0.0025104214
id04432,0.7426761,0.07226774,0.1850562
id06228,0.99342334,0.005218026,0.0013586356
id20655,0.82216024,0.021250082,0.15658966
id10603,0.027487608,0.97102803,0.0014844157
id05162,0.83946925,0.13986687,0.020663908
id18462,0.01954689,0.05347492,0.9269781
id10034,0.0021387073,0.99666744,0.0011939068
id20090,0.0009937375,0.00047837067,0.9985279
id10966,0.04301798,0.030619266,0.9263628
id10696,0.0005407885,0.99933416,0.00012500663
id01326,0.55790055,0.12435854,0.31774095
id03613,0.058836754,0.93786794,0.003295323
id01794,0.8134536,0.10622434,0.08032201
id26181,0.0012387478,0.0003290576,0.9984322
id27587,0.72795373,0.2669577,0.005088638
id08364,0.9736347,0.023625132,0.002740167
id24179,0.89383465,0.028832423,0.077332884
id02284,0.9486321,0.045164082,0.006203732
id10671,0.9867339,0.0125203105,0.0007457081
id08252,0.7890274,0.02176395,0.18920861
id15951,0.48733112,0.19256602,0.32010287
id21864,0.0010261153,0.0015769871,0.99739695
id04453,0.0023483152,0.996566,0.0010857059
id12771,0.08454593,0.037645437,0.87780863
id09751,0.29144716,0.2570062,0.45154667
id10572,0.9357206,0.034768317,0.029511118
id13036,0.0035103434,0.007959035,0.9885307
id00112,0.28139177,0.14563324,0.57297504
id13299,0.0037415912,0.026660241,0.9695981
id00858,0.033940367,0.01952724,0.94653237
id08297,0.28445834,0.6898985,0.025643166
id11005,0.004065219,0.004121298,0.99181354
id25101,0.0028826275,0.9917065,0.0054108705
id26150,0.9969319,0.0022266004,0.0008414224
id13836,0.999406,0.00025833302,0.00033572473
id07352,0.017129928,0.95814115,0.024728911
id08883,0.39284196,0.014285891,0.59287214
id09328,0.22778626,0.6881331,0.084080584
id03934,0.022112656,0.8221149,0.15577245
id14064,0.003857575,0.9924184,0.003724013
id06643,0.8900206,0.080438256,0.02954108
id21558,0.99480176,0.0039587407,0.0012394795
id17053,0.41982725,0.0826526,0.49752018
id06434,0.06520901,0.03155978,0.9032312
id16616,0.004270509,0.00061935245,0.9951101
id03306,0.1248,0.043752942,0.83144706
id07375,0.00419323,0.95054024,0.045266483
id07934,0.02096962,0.0018282769,0.9772021
id02202,0.6057979,0.0019023982,0.3922997
id03667,0.8914689,0.02548201,0.083049074
id27531,0.9147992,0.021924997,0.06327585
id00608,0.00043472162,0.9990287,0.00053663756
id18141,0.03244536,0.030791901,0.9367627
id00008,0.99404585,0.002981651,0.002972509
id08845,0.5825914,0.03184257,0.38556603
id16610,0.9981654,0.0007364788,0.0010981322
id07464,0.004038007,0.0004053819,0.99555665
id02189,0.979035,0.01723326,0.0037316803
id17456,0.0046116784,0.015963491,0.97942483
id09421,0.011559203,0.0073799845,0.98106086
id12813,0.06611455,0.5133758,0.42050964
id23428,0.0023692225,0.0034694888,0.9941613
id01358,0.9750141,0.02402102,0.00096483785
id02737,0.008023422,0.95017356,0.041803047
id27430,0.0018230544,0.0013252824,0.9968516
id12857,0.15810741,0.80009395,0.041798647
id01905,0.001056799,0.00014444046,0.9987987
id18314,0.9816809,0.01413584,0.0041832593
id02216,0.9746664,0.00851535,0.016818192
id04034,0.0020685995,0.99634546,0.0015859233
id11461,0.00064622075,0.99901104,0.00034273474
id09397,0.070564345,0.04478286,0.8846528
id25870,0.2873208,0.6140119,0.09866731
id11653,0.33373883,0.037938662,0.62832254
id10046,0.97335434,0.0051308973,0.02151473
id27294,0.9888081,0.0101060085,0.0010858715
id09975,0.96893513,0.017427064,0.013637863
id09133,0.008703238,0.005268315,0.9860284
id08410,0.5980478,0.07621487,0.3257373
id19062,0.4613368,0.51316315,0.025500035
id26530,0.003573626,0.0003222241,0.9961041
id09772,0.64409506,0.006019191,0.34988573
id10360,0.99456704,0.0014689435,0.003964024
id12530,0.017930606,0.9786224,0.0034470344
id06013,0.037710365,0.01623865,0.946051
id10525,0.87836933,0.04152456,0.08010615
id25934,0.008144349,0.97762066,0.014235023
id10624,0.82954615,0.14582534,0.024628464
id16000,0.004373906,0.0015025161,0.99412364
id01995,0.47324273,0.0038567958,0.5229005
id26809,0.0014770386,0.00051241816,0.9980106
id06631,0.0005676666,0.99920815,0.00022418764
id23869,0.0049133464,0.005514996,0.9895717
id06357,0.010062229,0.9843758,0.0055620517
id02926,0.005298671,0.0016968937,0.9930045
id14130,0.99240136,0.0006244452,0.0069741462
id12672,0.0077600493,0.9911766,0.0010633802
id21593,0.9946247,0.003565655,0.0018096591
id06089,0.0020483888,0.9977155,0.00023612622
id09878,0.026453448,0.0137453955,0.95980114
id06940,0.009298642,0.9688747,0.02182668
id11312,0.0017689285,0.9980869,0.00014419759
id25039,0.007328651,0.0074429885,0.9852284
id25401,0.5861119,0.16196604,0.25192204
id21772,0.25727642,0.07244387,0.67027974
id22915,0.02406973,0.7737255,0.20220481
id01096,0.8065038,0.13297829,0.060517885
id15071,0.0013928054,0.99785537,0.000751818
id01062,0.0049884943,0.0007225466,0.9942889
id09059,0.0035742829,0.99504566,0.0013800256
id16954,0.68107617,0.02560524,0.2933186
id11730,0.88953155,0.011731563,0.09873692
id26294,0.013597589,0.005934769,0.9804677
id00940,0.3325945,0.44601688,0.22138858
id08422,0.4130804,0.46168578,0.1252338
id14612,0.0042711846,0.0010908501,0.994638
id11545,0.6223757,0.30667543,0.07094883
id24921,0.008679931,0.017898254,0.97342175
id18942,0.7206263,0.010797385,0.26857635
id23652,0.004463983,0.97347385,0.022062173
id07261,0.6178297,0.0126107065,0.3695596
id11791,0.9770567,0.008447998,0.014495344
id07207,0.039933246,0.14090435,0.8191624
id19774,0.9844462,0.008032801,0.007521
id06049,0.85484105,0.05811131,0.087047614
id13983,0.1806765,0.009274538,0.810049
id27463,0.13459815,0.0071289097,0.85827297
id09046,0.010952815,0.020934997,0.96811223
id25994,0.074372694,0.9233445,0.0022828171
id02689,0.07067802,0.86211246,0.067209534
id14829,0.010284121,0.98873097,0.0009848644
id20759,0.0009784616,4.980671e-05,0.9989717
id27848,0.96351784,0.0054151793,0.031066937
id08225,0.0016287366,0.0019051769,0.99646604
id17637,0.15908937,0.0040094457,0.8369012
id15355,0.94919246,0.0032826713,0.04752482
id13448,0.05648502,0.087919466,0.8555956
id01981,0.034621365,0.55047977,0.41489887
id09107,0.5609698,0.057242304,0.38178787
id20630,0.8957563,0.08986194,0.014381793
id10726,0.8349902,0.13898152,0.026028302
id03636,0.0021576504,0.005331224,0.99251115
id01736,0.6688561,0.15061834,0.18052554
id23828,0.35087004,0.6031152,0.046014767
id27861,0.3705902,0.015140972,0.61426884
id14983,0.9707118,0.025046656,0.0042415024
id04726,0.16983317,0.18337514,0.64679176
id03313,0.04623718,0.00063280354,0.95313
id21981,0.09826303,0.86240673,0.039330225
id20082,0.84368837,0.14338507,0.012926559
id03502,0.9795831,0.010455813,0.009961058
id04804,0.812342,0.07538944,0.11226859
id20635,0.18001626,0.021013863,0.7989699
id09564,0.81415075,0.16868417,0.01716506
id01354,0.50808084,0.4554559,0.03646327
id09441,0.016161492,0.019022662,0.96481586
id07175,0.9505763,0.031729937,0.017693687
id15544,0.08591734,0.00730043,0.9067822
id25935,0.8330754,0.07250555,0.09441901
id19230,0.17451045,0.82427144,0.0012181465
id00718,0.021496845,0.013808042,0.96469516
id00274,0.98964757,0.009395278,0.0009571185
id16546,0.60642993,0.3772479,0.016322128
id02136,0.0014906218,0.99796283,0.0005465592
id19618,0.016128879,0.91369784,0.07017323
id00503,0.014269696,0.0041425684,0.98158777
id11300,0.052970085,0.9461741,0.00085586513
id21526,0.0012685076,0.9986767,5.4760447e-05
id07300,0.0032164163,0.990104,0.0066795954
id18782,0.009329544,0.9899873,0.0006831335
id01883,0.009907566,0.9653575,0.024734912
id25235,0.81556094,0.11436903,0.07006998
id03747,0.021230264,0.027254734,0.951515
id07155,0.5373782,0.3026032,0.16001865
id00565,0.9994522,0.00039028947,0.0001574874
id11232,0.9822099,0.00654761,0.0112425275
id00722,0.0171858,0.91951334,0.063300915
id19963,0.31194025,0.43645558,0.2516042
id16866,0.97230995,0.0017286596,0.025961338
id17280,0.0067537935,0.9930194,0.00022673195
id04309,0.73112786,0.05657884,0.21229328
id23317,0.0019615984,0.99742633,0.00061202614
id25757,0.001245332,0.9955167,0.003238016
id17088,0.0070806644,0.0071955267,0.9857238
id19779,0.007918921,0.0025787589,0.9895023
id26845,0.013954336,0.9120591,0.07398653
id01923,0.9089196,0.027016932,0.0640635
id09394,0.008032589,0.053476628,0.9384908
id25978,0.33517846,0.37808785,0.2867337
id03898,0.7443664,0.21849623,0.037137374
id11967,0.06611341,0.036747597,0.89713895
id14964,0.96441686,0.008195272,0.027387887
id06337,0.0026822272,0.0005726951,0.9967451
id26501,0.015805883,0.0024034907,0.98179066
id20513,0.962027,0.03681561,0.0011574059
id05044,0.97518766,0.0044683847,0.020344026
id07951,0.2062166,0.008286819,0.7854966
id14796,0.10142279,0.094148286,0.80442894
id09780,0.016917242,0.0076589347,0.9754239
id13597,0.9990239,4.1051342e-05,0.0009350423
id26413,0.99873286,0.0010035769,0.00026357733
id14007,0.00027737554,0.9996592,6.349919e-05
id01799,0.54682964,0.0852836,0.36788675
id24712,0.017543577,0.66966796,0.31278843
id13156,0.076324224,0.7856112,0.13806461
id25468,0.0017860966,0.00032900803,0.9978849
id25877,0.87138635,0.045200504,0.08341316
id22485,0.00071466627,0.9992549,3.048799e-05
id09229,0.006582673,0.0019143048,0.991503
id25687,0.4324107,0.13817094,0.42941836
id12266,0.16700412,0.14418185,0.68881404
id19723,0.9695347,0.0036215943,0.026843777
id03536,0.9972229,0.0011690519,0.0016080322
id24370,0.004473581,0.9803243,0.015202047
id10745,0.00046098686,0.99945587,8.317051e-05
id17620,0.7174847,0.06360613,0.21890913
id16290,0.0010828727,0.9983644,0.00055276667
id04325,0.3101823,0.05566937,0.63414836
id23332,0.017201236,0.0045354906,0.9782633
id15082,0.0023980972,0.9964143,0.0011875733
id21581,0.01009188,0.004660827,0.98524725
id17460,0.9844661,0.00564794,0.009886005
id17003,0.9191037,0.031739,0.049157288
id15193,0.00024530294,0.99951684,0.00023784442
id08389,0.12808307,0.0058697835,0.86604714
id19831,0.0009947898,0.00027474767,0.9987305
id25627,0.0032264933,0.0014250292,0.9953485
id14051,0.44632426,0.14976472,0.403911
id00942,0.99579465,0.0023098367,0.0018955123
id09184,0.043004226,0.91344553,0.0435502
id21762,0.72091866,0.26402423,0.015057071
id07390,0.49649355,0.49631223,0.0071941726
id25785,0.22185972,0.6835905,0.09454979
id17567,0.014135583,0.9789281,0.0069363187
id13118,0.0034495192,0.99523395,0.0013165212
id17508,0.005421098,0.0012102791,0.9933687
id21192,0.9902726,0.001152783,0.008574591
id27884,0.2712832,0.4887437,0.23997313
id08686,0.011595217,0.9519454,0.036459383
id01360,0.74796426,0.25126335,0.0007723775
id13689,0.31328022,0.39434114,0.2923786
id01772,0.4381514,0.035950202,0.52589846
id17507,0.0027896157,0.9941736,0.0030367605
id17644,0.87875634,0.042558078,0.07868561
id00494,0.9195729,0.075052135,0.0053749993
id09881,0.024989037,0.9702566,0.0047542714
id02306,0.90573883,0.048378542,0.045882653
id06761,0.98836666,0.0049114837,0.0067218635
id15045,0.05726299,0.072794594,0.8699424
id05992,0.033831596,0.0015923271,0.9645761
id18245,0.44934544,0.14458379,0.4060708
id01047,0.7892402,0.14871345,0.06204636
id23601,0.006974678,0.00095570943,0.9920696
id13140,0.7630064,0.048055638,0.18893798
id05280,0.000478781,0.9990657,0.0004555717
id03728,0.095253,0.013282945,0.89146405
id15626,0.8816446,0.05558803,0.06276735
id03086,0.0019363522,0.0002654094,0.9977983
id27898,0.15865575,0.66140616,0.17993803
id05891,0.9992599,0.00031584402,0.00042425893
id02214,0.005077786,0.0085534025,0.9863688
id17274,0.9580059,0.027946042,0.014048106
id09359,0.7221589,0.016601395,0.2612397
id03320,0.9963451,0.0018179693,0.0018369306
id26061,0.9166439,0.007710653,0.07564546
id02869,0.9991585,0.00044030123,0.00040116982
id21891,0.00015114565,0.999783,6.588207e-05
id06182,0.00909391,0.9824989,0.008407181
id13429,0.00028726284,0.9994216,0.0002911781
id15943,0.0011406118,0.00046892583,0.99839044
id13008,0.13103555,0.83721644,0.03174802
id08587,0.79575735,0.0555707,0.14867198
id03346,0.70308316,0.29266393,0.004252896
id02052,0.094749786,0.09562734,0.8096229
id00916,0.066231355,0.8958661,0.037902493
id11093,0.11669939,0.122133955,0.7611667
id15190,0.9970408,0.002318219,0.0006410017
id23076,0.21958876,0.106661804,0.67374945
id25738,0.000118164,0.9998178,6.405756e-05
id21546,0.0013818998,0.00027501432,0.9983431
id17764,0.9894159,0.0076380186,0.0029461596
id11990,0.9199844,0.07910219,0.0009134619
id21050,0.7720098,0.07006633,0.15792386
id18324,0.4647854,0.04319826,0.4920164
id20690,0.85282254,0.057173688,0.09000381
id19799,0.007837566,0.0040451684,0.9881173
id12658,0.8896522,0.05107832,0.059269518
id03781,0.08000944,0.0070831864,0.91290736
id04870,0.0050960286,0.987299,0.007604978
id20596,0.0058283135,0.9931993,0.00097235135
id26849,0.99471706,0.0016392291,0.0036436955
id00600,0.01687461,0.9792524,0.003872992
id11902,0.8785583,0.08373653,0.037705235
id19219,0.98757774,0.0025737726,0.00984852
id14788,0.0003941483,0.9994708,0.00013512575
id22482,0.00023117039,0.9988657,0.000903089
id15378,0.00023350336,0.9996207,0.00014577471
id14696,0.00039419005,0.99946946,0.0001363897
id17359,0.086702205,0.04439465,0.8689031
id16190,0.87315774,0.07696989,0.049872424
id21285,0.7233663,0.011011043,0.26562262
id06812,0.94790673,0.046264853,0.005828439
id15579,0.00044096255,0.0012309292,0.99832815
id26672,0.9995478,0.00033016974,0.000122015284
id09842,0.014521384,0.82017034,0.16530827
id06045,0.9756437,0.021691663,0.0026646478
id21233,0.9945252,0.0028637282,0.0026111035
id16227,0.9922679,0.0027018862,0.005030233
id17437,0.010023743,0.065234855,0.92474145
id02309,0.9735965,0.024259707,0.0021437188
id18232,0.0006502961,0.0005620707,0.9987877
id23419,0.015941953,0.0011329431,0.98292506
id11924,0.99802965,0.0007383057,0.0012320066
id12263,0.99793196,0.0011109835,0.00095700595
id16734,0.8039289,0.0112713175,0.18479976
id07989,0.9851281,0.010169665,0.0047023045
id24633,0.009872698,0.22487135,0.7652559
id19770,0.95422083,0.0061725923,0.039606594
id05094,0.14711481,0.04462906,0.8082562
id07252,0.9887871,0.0027371831,0.008475743
id12536,0.97982913,0.009661836,0.010509044
id24324,0.8506333,0.016792707,0.13257399
id25546,0.15018451,0.030847386,0.81896806
id24732,0.9923579,0.001448047,0.006194062
id07280,0.28659207,0.30398047,0.40942752
id23268,0.96690774,0.009167891,0.023924405
id18050,0.011416663,0.0075988737,0.98098445
id19360,0.99746454,0.002035066,0.00050040404
id00456,0.010417095,0.9840714,0.0055115493
id14069,0.004892538,0.9949216,0.00018587723
id24965,0.0032697155,0.9955042,0.0012260865
id13245,0.25387245,0.005415235,0.7407123
id22515,0.0003475916,0.9995633,8.9067114e-05
id11332,0.9739431,0.006337236,0.019719606
id19876,0.0033316321,0.006565627,0.99010277
id18315,0.86854535,0.0050201435,0.1264345
id05260,0.4291709,0.5337023,0.037126727
id14594,0.0032588907,0.9953432,0.0013978778
id12867,0.84961057,0.12656106,0.023828382
id05902,0.0052629635,0.9904261,0.004310907
id06390,0.007453288,0.0012757258,0.991271
id06005,0.34682733,0.2952782,0.3578945
id24075,0.42910013,0.17247072,0.3984291
id12630,0.41787955,0.549299,0.032821435
id26378,0.0013011129,0.0005875223,0.99811137
id05535,0.057566304,0.7970171,0.14541665
id26702,0.0029949788,0.0014819979,0.9955231
id25209,0.33958027,0.38858923,0.2718305
id19835,0.009417945,0.0053917007,0.98519033
id09511,0.010442733,0.9834517,0.006105592
id27364,0.43586028,0.5207324,0.04340736
id09695,0.74185634,0.07370803,0.1844356
id16165,0.99402124,0.00430229,0.0016764257
id19503,0.00060526683,0.0022655744,0.99712914
id13511,0.024788529,0.0252083,0.9500032
id18752,0.050911345,0.0032840841,0.94580454
id18278,0.97318923,0.02386056,0.0029501675
id27219,0.51119286,0.30251402,0.18629311
id05454,0.001499008,0.9982134,0.0002875489
id12347,0.34644848,0.22402577,0.4295257
id10397,0.7541932,0.036220543,0.20958625
id18543,0.5859304,0.040686194,0.37338343
id05210,0.99434966,0.0035688428,0.0020815507
id23141,0.00047758323,0.999433,8.938922e-05
id17139,0.8950557,0.09005963,0.014884696
id21399,0.97923124,0.00124057,0.019528197
id18728,0.6484538,0.16523848,0.18630777
id12170,0.004354397,0.99541664,0.00022896752
id02225,0.14088367,0.80397874,0.0551376
id27210,0.0072519435,0.9902434,0.0025047087
id01242,0.1881833,0.16068777,0.65112895
id16587,0.3380544,0.073507465,0.58843815
id11144,0.037851054,0.043791097,0.9183579
id13709,0.9169496,0.023977667,0.05907274
id00841,0.0009395585,0.99858093,0.0004795355
id09692,0.0011454003,0.00012857925,0.99872595
id07635,0.9986124,0.00079569407,0.000591882
id11375,0.9898413,0.0012962865,0.008862477
id05703,0.5044505,0.41322288,0.08232663
id02757,0.99679524,0.0025204853,0.000684257
id08216,0.037796717,0.95872885,0.0034744353
id09311,0.036594033,0.08479902,0.878607
id11169,0.8950395,0.0975414,0.0074191038
id23806,0.99805534,0.0010775069,0.0008672044
id01253,0.090594985,0.007798775,0.90160626
id27558,0.01891188,0.96843106,0.012657105
id06695,0.99817836,0.000944018,0.0008776638
id22654,0.00095488725,0.99775875,0.0012863255
id16201,0.9923381,0.0013073871,0.006354501
id00873,0.060773663,0.93381244,0.005413885
id07131,0.50827235,0.45925218,0.03247546
id11454,0.0028511337,0.99487597,0.002272876
id19481,0.9972236,0.001834368,0.0009419888
id16409,0.72920036,0.07064276,0.20015688
id01686,0.9913483,0.0016529248,0.006998797
id24068,0.885255,0.052162368,0.062582634
id14825,0.99102354,0.0043206755,0.004655828
id13611,0.9303473,0.06234826,0.007304358
id05586,0.9976463,0.0009969723,0.0013567741
id04497,0.9942293,0.0034239122,0.0023467995
id13912,0.3859722,0.5617595,0.052268334
id09675,0.046284117,0.117142394,0.8365734
id23620,0.0014667474,0.9977569,0.0007764008
id05596,0.078861326,0.3265455,0.59459317
id09067,0.0005862425,0.00063827535,0.9987754
id05445,0.0011531461,0.9986985,0.00014835474
id16825,0.0062357583,0.0032056167,0.9905586
id21127,0.99848795,0.0013035218,0.00020853107
id01740,0.0029160327,0.00064546365,0.9964385
id12719,0.7436438,0.052001048,0.20435517
id14137,0.15349707,0.09634402,0.7501589
id08909,0.002036087,0.0020938131,0.99587005
id24041,0.396698,0.12288369,0.48041824
id14489,0.8392297,0.14034949,0.020420792
id14961,0.037514362,0.0016891747,0.9607964
id19923,0.6200995,0.3518331,0.028067444
id03339,0.0011739363,0.9984156,0.00041040572
id08864,0.0041455654,0.0011137167,0.9947408
id19803,0.5422761,0.0043408736,0.45338303
id09810,0.9940556,0.0034141087,0.0025302912
id23324,0.9989748,0.0002152961,0.00080988015
id22050,0.0018275926,0.99810445,6.7886336e-05
id11386,0.23248461,0.75807893,0.009436419
id14739,0.9971915,0.00236132,0.0004472506
id02882,0.9858818,0.008005693,0.0061124545
id11988,0.39708856,0.34987032,0.25304115
id18839,0.0054811854,0.9890153,0.0055035595
id08474,0.004297111,0.9953726,0.00033032589
id01060,0.036328766,0.962433,0.0012382616
id06551,0.9942041,0.003318096,0.0024778254
id06210,0.16744694,0.0017677838,0.8307852
id12349,0.0017040409,0.00228376,0.9960122
id21813,0.5156253,0.015967572,0.46840715
id13028,0.17167388,0.6631999,0.1651262
id10021,0.16391772,0.08183678,0.7542455
id07425,0.004824524,0.0006258316,0.9945497
id24409,0.0010954859,0.9987702,0.00013433897
id21183,0.9874352,0.0067912755,0.005773495
id26178,0.082450785,0.9147815,0.0027676444
id24033,0.12109068,0.018987363,0.85992193
id14793,0.018899122,0.0037139105,0.97738695
id03053,0.99227273,0.0042174966,0.0035098393
id24285,0.6074786,0.17815797,0.21436344
id09137,0.997969,0.0016114843,0.00041953957
id03185,0.98199296,0.002415907,0.015591176
id21242,0.016878804,0.97053355,0.012587587
id17446,0.3816655,0.03236756,0.58596694
id00087,0.012751388,0.97917306,0.008075589
id11019,0.96637636,0.031175828,0.0024478203
id18832,0.009972399,0.9862748,0.0037528167
id19224,0.26044628,0.01277919,0.7267745
id17436,0.2365335,0.015133063,0.7483334
id09895,0.0015869315,0.00025635527,0.9981567
id20296,0.043912217,0.0016213236,0.95446646
id03074,0.14596975,0.7976807,0.056349553
id09152,0.0006615327,0.9991309,0.00020758875
id15277,0.001299776,0.0001917572,0.9985084
id07520,0.5889546,0.40499994,0.0060454486
id12928,0.004896865,0.99447775,0.0006254066
id06197,0.015513732,0.00026186925,0.98422444
id24099,0.993548,0.0013798361,0.0050721513
id17392,0.8852224,0.046292484,0.06848516
id17303,0.64820635,0.0628584,0.28893524
id05682,0.9913509,0.0040267874,0.0046223644
id14339,0.9981431,0.00048158507,0.0013752872
id07873,0.016345466,0.0037122807,0.9799422
id06939,0.07201907,0.86053085,0.067450024
id14827,0.7206832,0.159799,0.119517796
id19768,0.40312424,0.5078571,0.08901865
id18080,0.9989699,0.00015865825,0.0008713855
id17384,0.7582439,0.19213589,0.049620215
id12059,0.88021886,0.07561136,0.04416978
id27382,0.0028325364,0.0014933301,0.9956741
id23252,0.89229536,0.018682402,0.08902225
id14797,0.11196325,0.03714766,0.85088915
id25826,0.0011513531,0.0003380278,0.99851066
id27569,0.9245604,0.032230444,0.043209113
id05079,0.98286265,0.015086666,0.002050718
id23749,0.9906668,0.0011518109,0.008181334
id04852,0.0015642112,0.00016390972,0.9982718
id08920,0.9591215,0.031889632,0.008988913
id15229,0.65206176,0.018805169,0.329133
id11992,0.18100594,0.6561754,0.1628187
id21087,0.45980313,0.04445427,0.4957426
id22173,0.97227037,0.024053603,0.0036759505
id26488,0.8249569,0.12619539,0.04884767
id09378,0.84504133,0.006155697,0.14880294
id19280,0.4242587,0.5724081,0.0033331811
id00701,0.0035818904,0.004356278,0.99206185
id18252,0.9804112,0.019237544,0.000351302
id19850,0.0151685905,0.06814183,0.9166896
id00967,0.01944911,0.9718131,0.008737785
id00670,0.88892424,0.04024913,0.0708267
id10795,0.00139751,0.0008367605,0.9977658
id27312,0.1328864,0.20763625,0.65947735
id10703,0.050799284,0.016793542,0.93240714
id25596,0.55942035,0.38038713,0.060192555
id00443,0.092844665,0.0008494106,0.9063059
id21638,0.008105345,0.98898435,0.0029102329
id15800,0.0041128807,0.9937902,0.002096918
id23367,0.71062624,0.28515932,0.0042144405
id03600,0.8287716,0.08927717,0.08195126
id07147,0.16460593,0.24846897,0.5869251
id02654,0.00092913467,0.9986325,0.00043831553
id17965,0.0007586899,0.999146,9.533953e-05
id24304,0.019008143,0.9684908,0.012501137
id11626,0.93297076,0.020357914,0.046671297
id17604,0.009786822,0.01589334,0.9743198
id24725,0.94614005,0.04341569,0.0104442835
id08894,0.99582255,0.004091802,8.560915e-05
id01352,0.12651597,0.024665665,0.84881836
id07907,0.99950445,0.00031288996,0.00018267984
id02681,0.002119112,0.00082610466,0.9970548
id23951,0.002199324,0.99730694,0.0004937627
id11154,0.4434161,0.037466392,0.51911753
id13182,0.52709574,0.43915555,0.033748712
id04576,0.0007978978,0.99845874,0.00074339914
id16318,0.9757437,0.0014392191,0.022817092
id05472,0.08157694,0.003007673,0.91541535
id20567,0.98128456,0.012370799,0.006344673
id21385,0.13567735,0.41648984,0.4478328
id09834,0.8410718,0.053245716,0.10568247
id02954,0.9835873,0.003893986,0.0125187505
id15456,0.039726075,0.95547247,0.0048014857
id06958,0.99565864,0.0018791957,0.0024622453
id18053,0.36691254,0.005184237,0.6279033
id05180,0.005022855,0.984883,0.010094154
id21648,0.92261285,0.0045625977,0.072824545
id27095,0.08759446,0.8275206,0.084884964
id16645,0.00032025547,0.9993487,0.00033098945
id22508,0.9970425,0.0006761833,0.0022812975
id01151,0.4728822,0.11094665,0.41617113
id03451,0.16857447,0.80728596,0.024139509
id20279,0.15651181,0.10856271,0.7349255
id17480,0.11344153,0.79549277,0.09106571
id08280,0.36649385,0.5630624,0.07044376
id19245,0.7712627,0.029416094,0.19932124
id20463,0.82478714,0.13307759,0.042135246
id01510,0.0020470954,0.9954066,0.0025462473
id22724,0.00305351,0.0033031306,0.9936434
id03386,0.002283685,0.00019755749,0.9975188
id26858,0.9626977,0.0106450915,0.026657162
id27612,0.9726309,0.001018411,0.026350694
id14606,0.9931344,0.000687637,0.0061779306
id09273,0.0024602194,0.022630656,0.9749092
id07736,0.00058362953,0.0006399979,0.9987764
id22879,0.936617,0.0405891,0.022793928
id01075,0.00523123,0.9932614,0.0015073947
id14038,0.04185903,0.95265645,0.005484536
id10294,0.9152,0.07048306,0.014316928
id06738,0.27509913,0.30724627,0.4176546
id06932,0.011564471,0.9862882,0.002147346
id20905,0.017011017,0.94016623,0.04282268
id03466,0.79500026,0.013102489,0.19189726
id17100,0.09207599,0.007973288,0.89995074
id00585,0.0032875414,0.0019971519,0.9947153
id05385,0.99846566,0.00034520315,0.0011891208
id21658,0.9972994,0.0005576176,0.0021430748
id25140,0.056999307,0.9381018,0.0048988312
id14623,0.0050425157,0.99000204,0.004955505
id06925,0.32676208,0.5673205,0.1059174
id03102,0.6793305,0.019805051,0.30086437
id15215,0.005068379,0.9925823,0.0023493099
id16162,0.0007528424,0.9991068,0.00014035241
id12412,0.0026582992,0.992326,0.0050157416
id27708,0.9481673,0.004567112,0.047265597
id18508,0.9010058,0.05790659,0.04108765
id19857,0.99868745,0.0009977678,0.0003148072
id27904,0.86628765,0.040194895,0.09351747
id27345,0.09279501,0.49779043,0.4094146
id09516,0.052076466,0.94502753,0.002895932
id24277,0.007988204,0.9891284,0.002883455
id26935,0.00034983043,0.99925846,0.00039172536
id08544,0.14327702,0.2020523,0.6546707
id13779,0.9685439,0.020339513,0.011116589
id17103,0.9221535,0.024138944,0.053707566
id01771,0.8844395,0.02782098,0.08773948
id08211,0.04796503,0.23889634,0.71313864
id06392,0.99926645,0.00041849434,0.00031500953
id25629,0.9464861,0.045613516,0.007900378
id15194,0.12703636,0.29786485,0.57509875
id23962,0.06739292,0.9082021,0.024404958
id14252,0.014985279,0.009696584,0.97531813
id15381,0.9946616,0.00037679716,0.0049615474
id17385,0.4500259,0.029226994,0.5207471
id22826,0.9475578,0.043328825,0.009113391
id16485,0.012225307,0.9844736,0.003301088
id25744,0.99617827,0.0025113956,0.0013103809
id09192,0.8533223,0.14487971,0.0017979856
id08619,0.0017356619,0.9980209,0.00024342471
id27889,0.62545305,0.35217473,0.022372223
id10964,0.0032121881,0.0015497268,0.99523807
id00821,0.9899442,0.00874026,0.0013154851
id07120,0.9950707,0.0036088629,0.0013204807
id05347,0.97981524,0.009117704,0.011067088
id14047,0.5608884,0.08312311,0.3559885
id24871,0.63629615,0.2284101,0.13529375
